Id,SO2,NOx,CO,NMVOC,NH3,PM10,PM2.5,CH4,CO2,N2O,BC,OC
869,,,,,,,,9.66978433130699,,,,
884,,,,,,,,9.66978433130699,,,,
1021,,,,,,,,9.66978433130699,,,,
1022,,,,,,,,9.66978433130699,,,,
1295,,,,,,,,9.66978433130699,,,,
1296,,,,,,,,9.66978433130699,,,,
1313,,,,,,,,9.66978433130699,,,,
1602,,,,,,,,9.66978433130699,,,,
1603,,,,,,,,9.66978433130699,,,,
1623,,,,,,,,9.66978433130699,,,,
1755,,,,,,,,9.66978433130699,,,,
1756,,,,,,,,9.66978433130699,,,,
1772,,,,,,,,9.66978433130699,,,,
1773,,,,,,,,9.66978433130699,,,,
1797,,,,,,,,9.66978433130699,,,,
1903,,,,,,,,9.66978433130699,,,,
1904,,,,,,,,9.66978433130699,,,,
1924,,,,,,,,9.66978433130699,,,,
1927,,,,,,,,9.66978433130699,,,,
1947,,,,,,,,9.66978433130699,,,,
1953,,,,,,,,9.66978433130699,,,,
2062,,,,,,,,9.66978433130699,,,,
2070,,,,,,,,9.66978433130699,,,,
2077,,,,,,,,9.66978433130699,,,,
2078,,,,,,,,9.66978433130699,,,,
2080,,,,,,,,9.66978433130699,,,,
2088,,,,,,,,9.66978433130699,,,,
2102,,,,,,,,9.66978433130699,,,,
2103,,,,,,,,9.66978433130699,,,,
2106,,,,,,,,9.66978433130699,,,,
2220,,,,,,,,9.66978433130699,,,,
2232,,,,,,,,9.66978433130699,,,,
2361,,,,,,,,9.66978433130699,,,,
2391,,,,,,,,9.66978433130699,,,,
2399,,,,,,,,9.66978433130699,,,,
2530,,,,,,,,9.66978433130699,,,,
2541,,,,,,,,9.66978433130699,,,,
2542,,,,,,,,9.66978433130699,,,,
2543,,,,,,,,9.66978433130699,,,,
2545,,,,,,,,9.66978433130699,,,,
2667,,,,,,,,9.66978433130699,,,,
2668,,,,,,,,9.66978433130699,,,,
2685,,,,,,,,9.66978433130699,,,,
2686,,,,,,,,9.66978433130699,,,,
2694,,,,,,,,9.66978433130699,,,,
2695,,,,,,,,9.66978433130699,,,,
2696,,,,,,,,9.66978433130699,,,,
2699,,,,,,,,9.66978433130699,,,,
2727,,,,,,,,9.66978433130699,,,,
2827,,,,,,,,9.66978433130699,,,,
2830,,,,,,,,9.66978433130699,,,,
2832,,,,,,,,9.66978433130699,,,,
2839,,,,,,,,9.66978433130699,,,,
2846,,,,,,,,9.66978433130699,,,,
2853,,,,,,,,9.66978433130699,,,,
2858,,,,,,,,9.66978433130699,,,,
2880,,,,,,,,9.66978433130699,,,,
2977,,,,,,,,9.66978433130699,,,,
2978,,,,,,,,9.66978433130699,,,,
3006,,,,,,,,9.66978433130699,,,,
3156,,,,,,,,9.66978433130699,,,,
3161,,,,,,,,9.66978433130699,,,,
3275,,,,,,,,9.66978433130699,,,,
3276,,,,,,,,9.66978433130699,,,,
3301,,,,,,,,9.66978433130699,,,,
3306,,,,,,,,9.66978433130699,,,,
3308,,,,,,,,9.66978433130699,,,,
3309,,,,,,,,9.66978433130699,,,,
3320,,,,,,,,9.66978433130699,,,,
3456,,,,,,,,9.66978433130699,,,,
3462,,,,,,,,9.66978433130699,,,,
3491,,,,,,,,9.66978433130699,,,,
3594,,,,,,,,9.66978433130699,,,,
3608,,,,,,,,9.66978433130699,,,,
3609,,,,,,,,9.66978433130699,,,,
3610,,,,,,,,9.66978433130699,,,,
3611,,,,,,,,9.66978433130699,,,,
3741,,,,,,,,9.66978433130699,,,,
3764,,,,,,,,9.66978433130699,,,,
3790,,,,,,,,9.66978433130699,,,,
3889,,,,,,,,9.66978433130699,,,,
3908,,,,,,,,9.66978433130699,,,,
4043,,,,,,,,9.66978433130699,,,,
4061,,,,,,,,9.66978433130699,,,,
4103,,,,,,,,9.66978433130699,,,,
4196,,,,,,,,9.66978433130699,,,,
4216,,,,,,,,9.66978433130699,,,,
4217,,,,,,,,9.66978433130699,,,,
4229,,,,,,,,9.66978433130699,,,,
4255,,,,,,,,9.66978433130699,,,,
4349,,,,,,,,9.66978433130699,,,,
4368,,,,,,,,9.66978433130699,,,,
4369,,,,,,,,9.66978433130699,,,,
4375,,,,,,,,9.66978433130699,,,,
4528,,,,,,,,9.66978433130699,,,,
4827,,,,,,,,9.66978433130699,,,,
4828,,,,,,,,9.66978433130699,,,,
4857,,,,,,,,9.66978433130699,,,,
4866,,,,,,,,9.66978433130699,,,,
4867,,,,,,,,9.66978433130699,,,,
5010,,,,,,,,9.66978433130699,,,,
5018,,,,,,,,9.66978433130699,,,,
5171,,,,,,,,9.66978433130699,,,,
5172,,,,,,,,9.66978433130699,,,,
5445,,,,,,,,9.66978433130699,,,,
5468,,,,,,,,9.66978433130699,,,,
5610,,,,,,,,9.66978433130699,,,,
6387,,,,,,,,9.66978433130699,,,,
6388,,,,,,,,9.66978433130699,,,,
6391,,,,,,,,9.66978433130699,,,,
6537,,,,,,,,9.66978433130699,,,,
6690,,,,,,,,9.66978433130699,,,,
6792,,,,,,,,9.66978433130699,,,,
6838,,,,,,,,9.66978433130699,,,,
6991,,,,,,,,9.66978433130699,,,,
6992,,,,,,,,9.66978433130699,,,,
7109,,,,,,,,9.66978433130699,,,,
7141,,,,,,,,9.66978433130699,,,,
7144,,,,,,,,9.66978433130699,,,,
7252,,,,,,,,9.66978433130699,,,,
7253,,,,,,,,9.66978433130699,,,,
7278,,,,,,,,9.66978433130699,,,,
7292,,,,,,,,9.66978433130699,,,,
7293,,,,,,,,9.66978433130699,,,,
7405,,,,,,,,9.66978433130699,,,,
7406,,,,,,,,9.66978433130699,,,,
7448,,,,,,,,9.66978433130699,,,,
7587,,,,,,,,9.66978433130699,,,,
7750,,,,,,,,9.66978433130699,,,,
7751,,,,,,,,9.66978433130699,,,,
7888,,,,,,,,9.66978433130699,,,,
7889,,,,,,,,9.66978433130699,,,,
7892,,,,,,,,9.66978433130699,,,,
7903,,,,,,,,9.66978433130699,,,,
7904,,,,,,,,9.66978433130699,,,,
8041,,,,,,,,9.66978433130699,,,,
8042,,,,,,,,9.66978433130699,,,,
8043,,,,,,,,9.66978433130699,,,,
8052,,,,,,,,9.66978433130699,,,,
8053,,,,,,,,9.66978433130699,,,,
8056,,,,,,,,9.66978433130699,,,,
8058,,,,,,,,9.66978433130699,,,,
8193,,,,,,,,9.66978433130699,,,,
8194,,,,,,,,9.66978433130699,,,,
8210,,,,,,,,9.66978433130699,,,,
8347,,,,,,,,9.66978433130699,,,,
8348,,,,,,,,9.66978433130699,,,,
8372,,,,,,,,9.66978433130699,,,,
8378,,,,,,,,9.66978433130699,,,,
8379,,,,,,,,9.66978433130699,,,,
8492,,,,,,,,9.66978433130699,,,,
8493,,,,,,,,9.66978433130699,,,,
8500,,,,,,,,9.66978433130699,,,,
8501,,,,,,,,9.66978433130699,,,,
8502,,,,,,,,9.66978433130699,,,,
8507,,,,,,,,9.66978433130699,,,,
8962,,,,,,,,9.66978433130699,,,,
8977,,,,,,,,9.66978433130699,,,,
9115,,,,,,,,9.66978433130699,,,,
9277,,,,,,,,9.66978433130699,,,,
9283,,,,,,,,9.66978433130699,,,,
9290,,,,,,,,9.66978433130699,,,,
9292,,,,,,,,9.66978433130699,,,,
9436,,,,,,,,9.66978433130699,,,,
9725,,,,,,,,9.66978433130699,,,,
10043,,,,,,,,9.66978433130699,,,,
10196,,,,,,,,9.66978433130699,,,,
10205,,,,,,,,9.66978433130699,,,,
10488,,,,,,,,9.66978433130699,,,,
10489,,,,,,,,9.66978433130699,,,,
10656,,,,,,,,9.66978433130699,,,,
10657,,,,,,,,9.66978433130699,,,,
10658,,,,,,,,9.66978433130699,,,,
10664,,,,,,,,9.66978433130699,,,,
10665,,,,,,,,9.66978433130699,,,,
10666,,,,,,,,9.66978433130699,,,,
10810,,,,,,,,9.66978433130699,,,,
10811,,,,,,,,9.66978433130699,,,,
10815,,,,,,,,9.66978433130699,,,,
10816,,,,,,,,9.66978433130699,,,,
10817,,,,,,,,9.66978433130699,,,,
10818,,,,,,,,9.66978433130699,,,,
10819,,,,,,,,9.66978433130699,,,,
10944,,,,,,,,9.66978433130699,,,,
10970,,,,,,,,9.66978433130699,,,,
10971,,,,,,,,9.66978433130699,,,,
10972,,,,,,,,9.66978433130699,,,,
11121,,,,,,,,9.66978433130699,,,,
11123,,,,,,,,9.66978433130699,,,,
11124,,,,,,,,9.66978433130699,,,,
11125,,,,,,,,9.66978433130699,,,,
11259,,,,,,,,9.66978433130699,,,,
11276,,,,,,,,9.66978433130699,,,,
11442,,,,,,,,9.66978433130699,,,,
11443,,,,,,,,9.66978433130699,,,,
11583,,,,,,,,9.66978433130699,,,,
11587,,,,,,,,9.66978433130699,,,,
11595,,,,,,,,9.66978433130699,,,,
11596,,,,,,,,9.66978433130699,,,,
11720,,,,,,,,9.66978433130699,,,,
11722,,,,,,,,9.66978433130699,,,,
11726,,,,,,,,9.66978433130699,,,,
11727,,,,,,,,9.66978433130699,,,,
11747,,,,,,,,9.66978433130699,,,,
11748,,,,,,,,9.66978433130699,,,,
11877,,,,,,,,9.66978433130699,,,,
11879,,,,,,,,9.66978433130699,,,,
11880,,,,,,,,9.66978433130699,,,,
11892,,,,,,,,9.66978433130699,,,,
11893,,,,,,,,9.66978433130699,,,,
11898,,,,,,,,9.66978433130699,,,,
11899,,,,,,,,9.66978433130699,,,,
11900,,,,,,,,9.66978433130699,,,,
11903,,,,,,,,9.66978433130699,,,,
12021,,,,,,,,9.66978433130699,,,,
12030,,,,,,,,9.66978433130699,,,,
12031,,,,,,,,9.66978433130699,,,,
12033,,,,,,,,9.66978433130699,,,,
12051,,,,,,,,9.66978433130699,,,,
12052,,,,,,,,9.66978433130699,,,,
12053,,,,,,,,9.66978433130699,,,,
12173,,,,,,,,9.66978433130699,,,,
12174,,,,,,,,9.66978433130699,,,,
12179,,,,,,,,9.66978433130699,,,,
12185,,,,,,,,9.66978433130699,,,,
12196,,,,,,,,9.66978433130699,,,,
12204,,,,,,,,9.66978433130699,,,,
12324,,,,,,,,9.66978433130699,,,,
12325,,,,,,,,9.66978433130699,,,,
12326,,,,,,,,9.66978433130699,,,,
12339,,,,,,,,9.66978433130699,,,,
12340,,,,,,,,9.66978433130699,,,,
12477,,,,,,,,9.66978433130699,,,,
12478,,,,,,,,9.66978433130699,,,,
12493,,,,,,,,9.66978433130699,,,,
12498,,,,,,,,9.66978433130699,,,,
12499,,,,,,,,9.66978433130699,,,,
12507,,,,,,,,9.66978433130699,,,,
12508,,,,,,,,9.66978433130699,,,,
12656,,,,,,,,9.66978433130699,,,,
12657,,,,,,,,9.66978433130699,,,,
12660,,,,,,,,9.66978433130699,,,,
12662,,,,,,,,9.66978433130699,,,,
12665,,,,,,,,9.66978433130699,,,,
12666,,,,,,,,9.66978433130699,,,,
12667,,,,,,,,9.66978433130699,,,,
12779,,,,,,,,9.66978433130699,,,,
12787,,,,,,,,9.66978433130699,,,,
12809,,,,,,,,9.66978433130699,,,,
12810,,,,,,,,9.66978433130699,,,,
12815,,,,,,,,9.66978433130699,,,,
12816,,,,,,,,9.66978433130699,,,,
12817,,,,,,,,9.66978433130699,,,,
12818,,,,,,,,9.66978433130699,,,,
12819,,,,,,,,9.66978433130699,,,,
12820,,,,,,,,9.66978433130699,,,,
12824,,,,,,,,9.66978433130699,,,,
12825,,,,,,,,9.66978433130699,,,,
12948,,,,,,,,9.66978433130699,,,,
12958,,,,,,,,9.66978433130699,,,,
12959,,,,,,,,9.66978433130699,,,,
12963,,,,,,,,9.66978433130699,,,,
12970,,,,,,,,9.66978433130699,,,,
12972,,,,,,,,9.66978433130699,,,,
12973,,,,,,,,9.66978433130699,,,,
12974,,,,,,,,9.66978433130699,,,,
12975,,,,,,,,9.66978433130699,,,,
12976,,,,,,,,9.66978433130699,,,,
13101,,,,,,,,9.66978433130699,,,,
13111,,,,,,,,9.66978433130699,,,,
13112,,,,,,,,9.66978433130699,,,,
13116,,,,,,,,9.66978433130699,,,,
13117,,,,,,,,9.66978433130699,,,,
13123,,,,,,,,9.66978433130699,,,,
13124,,,,,,,,9.66978433130699,,,,
13125,,,,,,,,9.66978433130699,,,,
13126,,,,,,,,9.66978433130699,,,,
13127,,,,,,,,9.66978433130699,,,,
13130,,,,,,,,9.66978433130699,,,,
13246,,,,,,,,9.66978433130699,,,,
13277,,,,,,,,9.66978433130699,,,,
13278,,,,,,,,9.66978433130699,,,,
13279,,,,,,,,9.66978433130699,,,,
13280,,,,,,,,9.66978433130699,,,,
13281,,,,,,,,9.66978433130699,,,,
13282,,,,,,,,9.66978433130699,,,,
13283,,,,,,,,9.66978433130699,,,,
13284,,,,,,,,9.66978433130699,,,,
13285,,,,,,,,9.66978433130699,,,,
13421,,,,,,,,9.66978433130699,,,,
13422,,,,,,,,9.66978433130699,,,,
13430,,,,,,,,9.66978433130699,,,,
13431,,,,,,,,9.66978433130699,,,,
13432,,,,,,,,9.66978433130699,,,,
13434,,,,,,,,9.66978433130699,,,,
13435,,,,,,,,9.66978433130699,,,,
13436,,,,,,,,9.66978433130699,,,,
13437,,,,,,,,9.66978433130699,,,,
13442,,,,,,,,9.66978433130699,,,,
13561,,,,,,,,9.66978433130699,,,,
13586,,,,,,,,9.66978433130699,,,,
13587,,,,,,,,9.66978433130699,,,,
13588,,,,,,,,9.66978433130699,,,,
13589,,,,,,,,9.66978433130699,,,,
13590,,,,,,,,9.66978433130699,,,,
13712,,,,,,,,9.66978433130699,,,,
13724,,,,,,,,9.66978433130699,,,,
13725,,,,,,,,9.66978433130699,,,,
13726,,,,,,,,9.66978433130699,,,,
13734,,,,,,,,9.66978433130699,,,,
13735,,,,,,,,9.66978433130699,,,,
13736,,,,,,,,9.66978433130699,,,,
13737,,,,,,,,9.66978433130699,,,,
13738,,,,,,,,9.66978433130699,,,,
13741,,,,,,,,9.66978433130699,,,,
13742,,,,,,,,9.66978433130699,,,,
13743,,,,,,,,9.66978433130699,,,,
13744,,,,,,,,9.66978433130699,,,,
13746,,,,,,,,9.66978433130699,,,,
13869,,,,,,,,9.66978433130699,,,,
13887,,,,,,,,9.66978433130699,,,,
13888,,,,,,,,9.66978433130699,,,,
13889,,,,,,,,9.66978433130699,,,,
13890,,,,,,,,9.66978433130699,,,,
13892,,,,,,,,9.66978433130699,,,,
14022,,,,,,,,9.66978433130699,,,,
14041,,,,,,,,9.66978433130699,,,,
14042,,,,,,,,9.66978433130699,,,,
14047,,,,,,,,9.66978433130699,,,,
14049,,,,,,,,9.66978433130699,,,,
